,0,1,2
0,-0.020984,-0.18835,8.4075e-05
1,-0.020415,-0.18247,3.5567e-05
2,-0.019703,-0.17645,-0.00012861
3,-0.019097,-0.17059,2.0642e-05
4,-0.01849,-0.16425,1.691e-05
5,-0.017779,-0.15775,-9.2096e-06
6,-0.017045,-0.15149,9.9001e-05
7,-0.016461,-0.14503,0.00019975
8,-0.015683,-0.13835,4.303e-05
9,-0.014736,-0.13176,-9.8763e-05
10,-0.014324,-0.12509,-6.5181e-05
11,-0.013657,-0.11852,-9.2096e-06
12,-0.012905,-0.11195,2.8104e-05
13,-0.012332,-0.10551,5.716e-06
14,-0.011599,-0.099271,0.00019229
15,-0.011063,-0.092896,0.0001587
16,-0.010423,-0.086637,-2.0404e-05
17,-0.009839,-0.080519,-7.2643e-05
18,-0.0090866,-0.07451,-5.0255e-05
19,-0.0084427,-0.068401,7.6613e-05
20,-0.0080833,-0.062283,1.691e-05
21,-0.0071923,-0.05633,0.00013631
22,-0.0064922,-0.050762,-9.2096e-06
23,-0.0060505,-0.045116,-9.8763e-05
24,-0.0055863,-0.039383,0.00021467
25,-0.005036,-0.034118,2.8104e-05
26,-0.0043135,-0.028666,2.4373e-05
27,-0.0038492,-0.023404,0.00022214
28,-0.0034786,-0.018408,6.915e-05
29,-0.0031118,-0.013356,-2.0404e-05
30,-0.0025278,-0.0085055,0.00012139
31,-0.0019587,-0.0034345,0.00026318
32,-0.0016068,0.0015916,0.00018482
33,-0.0012437,0.0064309,8.0344e-05
34,-0.00074206,0.011382,0.00011393
35,-0.00019549,0.01636,9.9001e-05
36,5.5329e-05,0.021517,-9.2096e-06
37,0.00072169,0.026595,-9.5032e-05
38,0.0014479,0.031569,1.691e-05
39,0.0018148,0.036827,7.6613e-05
40,0.0023277,0.042171,-6.1449e-05
41,0.0027732,0.047526,-1.2941e-05
42,0.0033534,0.053071,1.9846e-06
43,0.0038775,0.058987,-1.6672e-05
44,0.0045102,0.064966,-3.9061e-05
45,0.005199,0.071076,7.2881e-05
46,0.0057606,0.07766,0.00019975
47,0.006558,0.083994,6.1687e-05
48,0.0072094,0.090515,0.00017736
49,0.0078944,0.097645,0.00015124
50,0.0085533,0.10449,3.9299e-05
51,0.009332,0.11139,2.4373e-05
52,0.010118,0.11856,-1.6672e-05
53,0.010504,0.12546,0.00022587
54,0.011324,0.13248,0.00013631
55,0.012173,0.13952,-4.6524e-05
56,0.012851,0.1464,6.5418e-05
57,0.01394,0.1533,-3.9061e-05
58,0.014599,0.15979,-4.2792e-05
59,0.015007,0.16598,5.7956e-05
60,0.015752,0.17232,6.915e-05
61,0.016228,0.1784,9.527e-05
62,0.016759,0.18386,7.6613e-05
63,0.017444,0.18942,7.6613e-05
64,0.017935,0.19476,5.7956e-05
65,0.018541,0.19974,0.00016617
66,0.019136,0.20455,0.0003602
67,0.019657,0.20879,0.0004199
68,0.02011,0.21288,0.00032288
69,0.020376,0.21656,0.00027438
70,0.020892,0.22011,0.00034527
71,0.021469,0.22368,0.00030423
72,0.021615,0.22667,0.0001102
73,0.021892,0.22945,0.00012512
74,0.022334,0.23227,0.00027438
75,0.022528,0.23484,0.0002893
76,0.022805,0.23702,0.00040124
77,0.023123,0.2391,0.00026318
78,0.023213,0.24111,0.00024826
79,0.02343,0.243,0.000349
80,0.023756,0.24467,0.00021467
81,0.02394,0.24603,0.0003005
82,0.024175,0.24752,0.00018109
83,0.024404,0.24886,9.1538e-05
84,0.024456,0.24966,0.00015497
85,0.024636,0.25068,9.1538e-05
86,0.024853,0.25158,0.00011393
87,0.024673,0.25236,0.00012139
88,0.024969,0.25318,0.0001102
89,0.025306,0.25375,0.00012139
90,0.025182,0.25481,0.00016617
91,0.025594,0.25599,0.00012512
92,0.02574,0.25684,0.00023706
93,0.025785,0.25787,0.0002893
94,0.025984,0.25904,2.0642e-05
95,0.026234,0.26011,4.303e-05
96,0.026684,0.26113,0.00019975
97,0.026564,0.26199,0.00027438
98,0.026695,0.26252,0.00021094
99,0.026871,0.26311,3.5567e-05
100,0.026897,0.26348,3.9299e-05
101,0.027047,0.26357,-9.13e-05
102,0.027013,0.26361,-0.00011742
103,0.027073,0.2635,0.00022587
104,0.026897,0.26315,8.0344e-05
105,0.027028,0.26255,-2.0404e-05
106,0.027103,0.262,0.00012512
107,0.026875,0.26116,-2.4135e-05
108,0.027032,0.25977,0.00016243
109,0.026912,0.25837,0.0001699
110,0.026721,0.25671,-0.00010996
111,0.026646,0.25476,-0.00015473
112,0.026291,0.25278,9.4474e-06
113,0.025946,0.2503,5.0493e-05
114,0.025561,0.24779,-8.7569e-05
115,0.025343,0.24529,-9.2096e-06
116,0.025287,0.24243,-6.8912e-05
117,0.024875,0.23958,8.4075e-05
118,0.024538,0.23659,0.00015124
119,0.02425,0.23313,-0.00013608
120,0.023846,0.2296,-9.5032e-05
121,0.023382,0.22593,-6.8912e-05
122,0.022925,0.22184,-9.5032e-05
123,0.022573,0.21759,-8.3838e-05
124,0.021869,0.21288,-0.00013608
125,0.021368,0.20799,-0.00017339
126,0.020975,0.20286,-0.00012861
127,0.020222,0.1973,-5.7718e-05
128,0.019709,0.19184,-0.00021071
129,0.019069,0.18599,-0.00019205
130,0.018275,0.17985,1.9846e-06
131,0.017699,0.17374,-0.00011369
132,0.01704,0.16748,-0.00021071
133,0.016344,0.16108,-0.00014727
134,0.015745,0.15446,-9.5032e-05
135,0.015019,0.14793,-4.2792e-05
136,0.014247,0.14137,-0.00015473
137,0.013697,0.13466,-0.00027787
138,0.012945,0.12789,-0.00021817
139,0.012185,0.12115,-0.00018085
140,0.011582,0.11461,-0.00018085
141,0.010781,0.108,-0.00018085
142,0.010114,0.10139,-0.00014354
143,0.0096015,0.094943,-0.00010996
144,0.0089726,0.08859,-0.00012115
145,0.0081677,0.082253,-3.5329e-05
146,0.0074976,0.076068,-3.1598e-05
147,0.0071233,0.070041,-0.00017339
148,0.0064794,0.06389,-0.00015473
149,0.0056258,0.057843,-3.9061e-05
150,0.0051017,0.05201,-5.7718e-05
151,0.0045177,0.046251,-7.2643e-05
152,0.0038626,0.040474,-0.00018459
153,0.0034583,0.034805,-0.00024429
154,0.0030502,0.029387,-8.0106e-05
155,0.0023614,0.024125,-0.00018459
156,0.0016988,0.019013,-0.00019951
157,0.0014068,0.01383,-7.6375e-05
158,0.00081528,0.0085983,-0.00022563
159,0.00024625,0.0034452,-0.00016966
160,-6.821e-05,-0.0017678,-3.1598e-05
161,-0.00061852,-0.0069546,-1.6672e-05
162,-0.0010865,-0.012093,-5.4782e-06
163,-0.0016181,-0.017325,-0.00010623
164,-0.0020972,-0.022713,-0.00015473
165,-0.0025128,-0.028147,-0.00013981
166,-0.0031717,-0.033539,-0.00017339
167,-0.0037931,-0.039077,-0.00027414
168,-0.004306,-0.044727,-0.0001622
169,-0.0048226,-0.050475,-0.00010249
170,-0.0054328,-0.056484,-0.00016593
171,-0.0059681,-0.062448,-0.00016593
172,-0.0066495,-0.068535,-0.00026294
173,-0.0073608,-0.075022,-0.00016966
174,-0.0079448,-0.081532,-0.00021444
175,-0.0085475,-0.088042,-0.00025548
176,-0.0092101,-0.094697,-0.00019951
177,-0.01018,-0.10167,-0.00024056
178,-0.010715,-0.10868,-8.3838e-05
179,-0.011247,-0.11565,-3.9061e-05
180,-0.012209,-0.12286,-8.0106e-05
181,-0.012957,-0.12993,-0.000151
182,-0.01371,-0.13703,-0.00012488
183,-0.014346,-0.14432,-4.6524e-05
184,-0.01508,-0.15129,-0.00014354
185,-0.015851,-0.15815,-0.00023309
186,-0.016405,-0.16492,-0.00026294
187,-0.017218,-0.17142,-0.00021817
188,-0.017963,-0.17772,-0.0002928
189,-0.018446,-0.18365,-0.00029653
190,-0.019206,-0.18961,-0.00010623
191,-0.019887,-0.19522,-0.00017712
192,-0.020213,-0.20016,-0.00017339
193,-0.020778,-0.20522,-0.00022563
194,-0.021489,-0.21005,-0.00065474
195,-0.021968,-0.21411,-0.00059504
196,-0.022365,-0.21804,-0.0004122
197,-0.022803,-0.22175,-0.00052041
198,-0.023163,-0.22501,-0.00038981
199,-0.023571,-0.22813,-0.00034877
200,-0.023821,-0.23112,-0.0004719
201,-0.024027,-0.23385,-0.00045325
202,-0.024503,-0.23623,-0.00031892
203,-0.024682,-0.23862,-0.00038981
204,-0.024963,-0.24099,-0.00050549
205,-0.025319,-0.24315,-0.00044205
206,-0.025495,-0.2451,-0.00041593
207,-0.02585,-0.24688,-0.00031145
208,-0.025974,-0.24856,-0.00033011
209,-0.026053,-0.25001,-0.00042713
210,-0.0263,-0.25146,-0.00039727
211,-0.026674,-0.25297,-0.00018459
212,-0.02685,-0.25417,-9.8763e-05
213,-0.026805,-0.25517,-0.00033757
214,-0.027063,-0.25622,-0.00027787
215,-0.027134,-0.25713,-0.00019951
216,-0.027127,-0.25786,-0.00034877
217,-0.027475,-0.25873,-0.00031518
218,-0.027587,-0.25974,-0.00027414
219,-0.027674,-0.26067,-0.0002219
220,-0.027954,-0.26164,-0.00021071
221,-0.028052,-0.26263,-0.00027787
222,-0.028231,-0.26334,-0.00016966
223,-0.0284,-0.26424,-5.0255e-05
224,-0.028572,-0.26527,-0.0001622
225,-0.028879,-0.266,-0.0001622
226,-0.028901,-0.26656,3.9299e-05
227,-0.028875,-0.26697,-9.5032e-05
