,0,1,2
0,-0.030032,-0.27193,-0.00028906
1,-0.030013,-0.27076,-0.0002219
2,-0.02974,-0.26918,-0.00010249
3,-0.029691,-0.26724,-0.00020324
4,-0.029602,-0.26511,-0.00021071
5,-0.029235,-0.26275,-6.8912e-05
6,-0.028961,-0.26004,-0.00019578
7,-0.028617,-0.25704,-0.00022563
8,-0.028317,-0.2539,-0.00016593
9,-0.02807,-0.25063,-0.00023309
10,-0.027501,-0.24678,-0.00017712
11,-0.027003,-0.2428,-0.00029653
12,-0.026726,-0.23863,-0.0002816
13,-0.026206,-0.23412,-0.000151
14,-0.025791,-0.22957,-0.00021071
15,-0.025285,-0.22461,-0.00021817
16,-0.02451,-0.21954,-0.00022936
17,-0.024132,-0.21454,-0.00015847
18,-0.023533,-0.20901,-0.00017712
19,-0.022769,-0.2033,-0.00014727
20,-0.022313,-0.19761,-0.00011742
21,-0.021571,-0.19173,-0.00022563
22,-0.020916,-0.18572,-0.0002219
23,-0.020407,-0.17935,-0.00020697
24,-0.019602,-0.17298,-0.00019951
25,-0.01894,-0.16655,-0.00028533
26,-0.018266,-0.15989,-0.00024429
27,-0.01751,-0.15322,-0.00021817
28,-0.016873,-0.14633,-0.0002219
29,-0.016061,-0.13956,-0.00015473
30,-0.015439,-0.13292,-0.00016966
31,-0.014773,-0.12605,-0.00011369
32,-0.013957,-0.11922,-0.00012115
33,-0.013395,-0.11253,-0.00022936
34,-0.012759,-0.10578,-0.0002928
35,-0.012033,-0.099208,-0.00011742
36,-0.011333,-0.092586,-0.00012488
37,-0.010644,-0.086084,-0.00026668
38,-0.0099326,-0.079906,-0.00019951
39,-0.0093561,-0.07352,-0.00021817
40,-0.0087908,-0.067362,-0.00018832
41,-0.0080383,-0.0613,-0.00028906
42,-0.0075217,-0.05522,-0.00027041
43,-0.0069527,-0.049488,-0.00025175
44,-0.0062377,-0.043614,-0.0002816
45,-0.0058034,-0.03793,-5.0255e-05
46,-0.0051969,-0.032459,-0.00018085
