,0,1,2
0,0.00078908,0.0065318,-0.00030399
1,0.00027246,0.0011993,-0.00027787
2,-0.00015806,-0.0040249,-0.00030772
3,-0.00071211,-0.0092827,-0.00031518
4,-0.0011838,-0.014649,-0.00038235
5,-0.0017379,-0.019798,-0.00033384
6,-0.0025802,-0.025015,-0.00015473
7,-0.0029957,-0.030647,-0.00023682
8,-0.0033514,-0.036054,-0.00027041
9,-0.0037107,-0.041633,-0.00021444
10,-0.0044145,-0.047493,-0.00016593
11,-0.0052419,-0.053195,-0.00013235
12,-0.0055751,-0.059223,-0.00019205
13,-0.0062452,-0.065418,-0.000151
14,-0.0070163,-0.071543,-0.00018832
15,-0.0075404,-0.077743,-0.00036369
16,-0.0081507,-0.08426,-0.00033757
17,-0.0089218,-0.091072,-0.00019205
18,-0.0096069,-0.097832,-0.00026668
19,-0.010236,-0.10478,-0.00034504
20,-0.010973,-0.11166,-0.00032265
21,-0.011733,-0.11869,-0.00031518
22,-0.012568,-0.12595,-0.00015473
23,-0.013212,-0.13313,-0.00031145
24,-0.013953,-0.14046,-0.00035996
25,-0.014657,-0.1475,-8.3838e-05
26,-0.015376,-0.15436,-0.00030772
27,-0.016274,-0.16105,-0.00020324
28,-0.016712,-0.16767,-0.00022936
29,-0.017405,-0.1742,-0.00049429
30,-0.018228,-0.18016,-0.00012115
31,-0.018723,-0.18599,-0.00026294
32,-0.019322,-0.19171,-0.0002928
33,-0.019894,-0.19694,-6.8912e-05
34,-0.020557,-0.20188,-0.00038235
35,-0.021156,-0.20682,-0.00047563
36,-0.02174,-0.21135,-0.00051295
37,-0.022204,-0.21532,-0.00056146
38,-0.022474,-0.21919,-0.00059131
39,-0.022942,-0.22281,-0.0006137
40,-0.023365,-0.22603,-0.00049429
41,-0.023627,-0.22895,-0.00065474
42,-0.0239,-0.23171,-0.0006025
43,-0.024237,-0.23435,-0.00043832
44,-0.024506,-0.23682,-0.00052041
45,-0.02475,-0.2391,-0.00055026
46,-0.025117,-0.24112,-0.00065101
47,-0.025188,-0.24316,-0.00056892
48,-0.025266,-0.24496,-0.00053534
49,-0.025817,-0.24659,-0.00040474
50,-0.02594,-0.24835,-0.00037489
51,-0.026045,-0.24996,-0.00047563
52,-0.026427,-0.25134,-0.0003413
53,-0.026472,-0.25242,-0.00056519
54,-0.026745,-0.25365,-0.00051668
55,-0.026842,-0.25476,-0.0002816
56,-0.02694,-0.25547,-0.00038235
57,-0.027273,-0.25641,-0.00042339
58,-0.027224,-0.25727,-0.0003413
59,-0.02734,-0.25826,-0.00031145
60,-0.02755,-0.25927,-0.00031145
61,-0.027703,-0.26008,-0.00031518
62,-0.027966,-0.26117,-0.00044578
63,-0.028138,-0.26219,-0.00038235
64,-0.028314,-0.26308,-0.00030026
65,-0.028411,-0.26399,-0.00037116
66,-0.028587,-0.26475,-0.00044205
67,-0.028834,-0.26525,-0.00036742
68,-0.028744,-0.26574,-0.00013608
69,-0.028943,-0.26619,-0.00013981
70,-0.029111,-0.26624,-0.00026294
71,-0.029036,-0.26629,-0.00023309
72,-0.029164,-0.26632,-0.00014727
73,-0.029089,-0.26615,-0.00019951
74,-0.029178,-0.26579,-0.00031145
75,-0.02916,-0.26511,-0.0002219
76,-0.029051,-0.26446,-0.00017339
77,-0.029111,-0.2636,-0.00024802
78,-0.029059,-0.26235,-0.00012488
79,-0.028898,-0.26092,-0.00013608
80,-0.02855,-0.25916,-0.00013981
