,0,1,2
0,-0.028789,-0.2692,-0.00024056
1,-0.028789,-0.27022,-0.00028906
2,-0.029178,-0.27141,-0.00010996
3,-0.029366,-0.27259,-0.00020324
4,-0.029433,-0.27359,-0.0002816
5,-0.029729,-0.27466,-0.00025175
6,-0.029785,-0.2755,-0.00026294
7,-0.029912,-0.27599,-8.7569e-05
8,-0.030025,-0.27652,-6.8912e-05
9,-0.030156,-0.27694,-0.00026668
10,-0.030324,-0.27713,-0.00021071
11,-0.030305,-0.27721,-0.00013608
12,-0.03029,-0.277,-7.2643e-05
13,-0.030215,-0.27668,-0.00010623
14,-0.030388,-0.2759,-0.00024429
15,-0.030459,-0.27498,-9.13e-05
16,-0.030294,-0.27387,-9.5032e-05
17,-0.030219,-0.27235,-0.00011742
18,-0.029961,-0.27085,-5.3986e-05
19,-0.029789,-0.26871,-0.0002219
20,-0.029583,-0.26658,-0.00013235
21,-0.02931,-0.26421,-0.00015473
22,-0.029126,-0.26116,-0.00018459
23,-0.028774,-0.2582,-5.4782e-06
24,-0.028553,-0.25503,-0.00015847
25,-0.028029,-0.25154,-0.00022563
26,-0.027471,-0.24757,-0.00024802
27,-0.027228,-0.24337,-0.00013235
28,-0.026562,-0.23911,-9.8763e-05
29,-0.026079,-0.23454,-0.00022936
30,-0.025674,-0.22979,-0.00015847
31,-0.025079,-0.2248,-0.00026668
32,-0.024559,-0.21967,-0.00014354
33,-0.023982,-0.21452,-0.00013608
34,-0.023499,-0.20918,-0.00022936
35,-0.022807,-0.20351,-2.0404e-05
36,-0.022242,-0.19768,-0.00011742
37,-0.021714,-0.19163,-0.00013981
38,-0.020935,-0.18538,-0.00018832
39,-0.020213,-0.1792,-0.00030026
40,-0.019449,-0.17269,-0.00014727
41,-0.018816,-0.16592,-0.00019951
42,-0.01824,-0.15942,-0.00025548
43,-0.017468,-0.15271,-9.8763e-05
44,-0.016637,-0.14586,-7.2643e-05
45,-0.016068,-0.13912,-0.00022563
46,-0.015335,-0.13238,-0.00024429
47,-0.014552,-0.12578,-0.00014727
48,-0.013901,-0.11893,-0.00024429
49,-0.013141,-0.11191,-0.00024802
50,-0.012519,-0.10522,-3.1598e-05
51,-0.011722,-0.098617,-7.2643e-05
52,-0.011127,-0.091943,-0.00012488
53,-0.010606,-0.085437,-4.6524e-05
54,-0.0098727,-0.079025,-0.00018832
55,-0.0092924,-0.072691,-0.00019951
56,-0.0085325,-0.066484,-0.00010623
57,-0.0078362,-0.060344,-0.00015473
58,-0.007342,-0.054443,-0.00012488
59,-0.0067955,-0.048531,-9.5032e-05
60,-0.0062826,-0.042582,-0.0002219
61,-0.0055938,-0.036936,-0.00016593
62,-0.0049985,-0.031338,-9.8763e-05
63,-0.0045755,-0.025703,-0.00029653
64,-0.0040215,-0.020243,-0.00019951
65,-0.0033401,-0.014668,-0.00020697
66,-0.0027112,-0.0089838,-0.00025175
67,-0.0023181,-0.0035017,-2.4135e-05
68,-0.0016518,0.0020251,-0.0001622
69,-0.0010453,0.0075894,-0.00013608
70,-0.00064098,0.013184,-0.00012861
71,-8.3121e-06,0.018669,-0.00034504
72,0.00053077,0.024106,-0.00016966
73,0.0010698,0.029648,-0.00016593
74,0.0015228,0.035115,-0.00022936
75,0.0020619,0.040934,-0.00021817
76,0.0027245,0.046737,-0.00026294
77,0.0031326,0.052522,-0.00022563
78,0.0037128,0.058658,-0.00016966
79,0.0045327,0.064719,-0.00010623
80,0.0050493,0.071098,-0.00013981
81,0.0055172,0.077585,-8.3838e-05
82,0.0063109,0.084091,-0.00011742
83,0.0070521,0.091109,-0.00014727
84,0.0078008,0.097933,-0.00013608
85,0.0085196,0.10489,-0.00018832
86,0.0092908,0.11231,-0.000151
87,0.010156,0.11966,-0.00025921
88,0.010848,0.12711,-0.00017339
89,0.011675,0.13453,-0.00010996
90,0.012286,0.14202,-0.00021817
91,0.012948,0.14936,-7.6375e-05
92,0.013862,0.15652,-0.00015847
93,0.014573,0.16362,-0.0002219
94,0.015445,0.17029,-0.00015473
95,0.016026,0.17703,-0.00024429
96,0.016546,0.18342,-0.00010996
97,0.017381,0.18935,-6.5181e-05
98,0.01795,0.1952,-0.00014354
99,0.018489,0.20057,-0.00017339
100,0.019151,0.20579,-0.00021444
101,0.019586,0.21081,-0.00011742
102,0.019975,0.21531,-0.00013608
103,0.020522,0.21946,-8.0106e-05
104,0.021042,0.22343,2.4373e-05
105,0.021491,0.22714,-0.00019951
106,0.021701,0.23047,-0.00019951
107,0.022075,0.23363,-0.00012115
108,0.022547,0.23647,-0.0002219
109,0.022749,0.23896,-0.00018832
110,0.023138,0.24138,-0.00021817
111,0.023385,0.24371,-0.00021444
112,0.023599,0.24573,-0.00014354
113,0.023954,0.24758,-0.00023309
114,0.024145,0.24931,-0.00027414
115,0.024276,0.2511,-0.00014354
116,0.024329,0.25271,-8.3838e-05
117,0.024643,0.25378,-0.000151
118,0.024954,0.25517,-0.0003413
119,0.024965,0.2565,-0.00014354
120,0.025306,0.25746,2.8104e-05
121,0.025418,0.25872,-0.00030026
122,0.025388,0.25987,-0.0001622
123,0.025819,0.26094,-0.00018085
124,0.025916,0.26195,-0.00027041
125,0.025972,0.2629,-6.8912e-05
126,0.026313,0.26406,-0.00032265
127,0.026601,0.26526,-0.00026668
128,0.026695,0.26634,-9.13e-05
129,0.026755,0.26749,-0.00012115
130,0.027099,0.26877,-0.00015473
131,0.027294,0.26986,-0.00023682
132,0.027384,0.27099,-0.00022563
133,0.027687,0.27194,-0.00033011
134,0.027971,0.27284,-0.00016593
135,0.028057,0.27366,-0.00016966
136,0.027956,0.27393,-0.00025175
137,0.028129,0.27445,-4.2792e-05
138,0.028451,0.27482,-0.00014727
139,0.028349,0.2746,-0.00016966
