,0,1,2
0,-0.029388,-0.26736,-0.00022936
1,-0.029504,-0.26699,-0.00013235
2,-0.029437,-0.26607,-0.00039354
3,-0.029287,-0.26476,-8.7569e-05
4,-0.029265,-0.26359,-0.00021071
5,-0.028995,-0.26197,-0.00031892
6,-0.028759,-0.25984,-9.2096e-06
7,-0.028744,-0.25776,-0.00019578
8,-0.028486,-0.25541,-0.00040847
9,-0.028067,-0.25275,-0.00030026
10,-0.027793,-0.24993,-0.00010249
11,-0.027531,-0.24683,-0.00022563
12,-0.027153,-0.24358,-9.13e-05
13,-0.026805,-0.24032,2.4373e-05
14,-0.026446,-0.23669,-0.00011369
15,-0.026139,-0.23293,-7.6375e-05
16,-0.025622,-0.22917,-0.00022936
17,-0.025057,-0.22474,-9.13e-05
18,-0.024593,-0.22021,-3.5329e-05
19,-0.024016,-0.21563,-0.00020324
20,-0.023529,-0.21037,-6.1449e-05
21,-0.022923,-0.20498,-0.00017712
22,-0.022126,-0.19964,-0.00017339
23,-0.021586,-0.1938,0.00010273
24,-0.021171,-0.18768,2.4373e-05
25,-0.020546,-0.18166,-9.5032e-05
26,-0.019969,-0.17552,-3.1598e-05
27,-0.019146,-0.16919,-0.00012861
28,-0.018322,-0.16291,-0.00010623
29,-0.017835,-0.15628,4.303e-05
30,-0.017016,-0.14948,1.691e-05
31,-0.016181,-0.14298,-6.5181e-05
32,-0.0156,-0.13624,-2.0404e-05
33,-0.014934,-0.12942,2.0642e-05
34,-0.014099,-0.12282,-3.9061e-05
35,-0.013463,-0.11637,1.691e-05
36,-0.012969,-0.10988,-8.0106e-05
37,-0.012186,-0.10329,-9.13e-05
38,-0.011606,-0.097096,-1.6672e-05
39,-0.010898,-0.090956,-9.8763e-05
40,-0.010127,-0.084578,5.716e-06
41,-0.0097529,-0.078415,-2.7867e-05
42,-0.0090791,-0.072403,-2.4135e-05
43,-0.0084576,-0.066398,-1.6672e-05
44,-0.0078399,-0.060359,-0.000151
45,-0.007211,-0.054555,5.0493e-05
46,-0.0067281,-0.048905,9.9001e-05
47,-0.0059981,-0.043218,5.716e-06
48,-0.0055077,-0.037567,-2.0404e-05
49,-0.0050622,-0.032074,-4.2792e-05
50,-0.0045343,-0.026704,4.6761e-05
51,-0.0039204,-0.02126,-8.3838e-05
52,-0.0032952,-0.015983,-0.00016966
53,-0.0029171,-0.010748,-7.2643e-05
54,-0.0023818,-0.0054188,-0.00011369
55,-0.0018577,-2.643e-05,-0.00014354
56,-0.0013672,0.0051828,-5.3986e-05
57,-0.00088057,0.010538,-8.3838e-05
58,-0.00055113,0.016053,-0.00010996
59,0.00012271,0.021345,1.691e-05
60,0.0008939,0.026909,-0.00010996
61,0.0013244,0.032283,-7.6375e-05
62,0.0018373,0.037855,0.00012139
63,0.0022865,0.043643,-0.00019205
64,0.0027844,0.049271,-0.00032638
65,0.0034358,0.055138,-8.3838e-05
66,0.0040423,0.060982,-5.0255e-05
67,0.0047573,0.067257,-0.00016966
68,0.0053675,0.073527,-0.00022563
69,0.0060638,0.0797,-8.3838e-05
70,0.0067302,0.086434,-8.0106e-05
71,0.0072955,0.093131,-0.00017339
72,0.0080629,0.099966,-0.00013235
73,0.0086806,0.10705,-0.00012861
74,0.0093806,0.11392,-0.00018085
75,0.010249,0.12104,-0.0001622
76,0.010942,0.12832,-5.3986e-05
77,0.011649,0.13538,-0.00011742
78,0.012342,0.14251,-9.8763e-05
79,0.013154,0.14962,7.6613e-05
80,0.013847,0.15649,3.9299e-05
81,0.014356,0.16334,-0.00021071
82,0.015224,0.17001,-0.00010249
83,0.016011,0.17628,8.4075e-05
84,0.016632,0.18235,-0.00011742
85,0.017175,0.18828,-7.2643e-05
86,0.017699,0.19381,-8.0106e-05
87,0.018268,0.19906,-0.00016966
88,0.018912,0.20399,-5.0255e-05
89,0.019706,0.2086,9.9001e-05
90,0.020065,0.21296,0.00025945
91,0.020409,0.21668,0.0001587
92,0.020825,0.22022,0.00015497
93,0.02118,0.2237,0.00025572
94,0.021604,0.22648,0.00029677
95,0.021884,0.22928,0.00031915
96,0.022053,0.23199,8.7807e-05
97,0.022405,0.23432,8.4075e-05
98,0.022873,0.2367,0.00025572
99,0.022888,0.23871,0.00016243
100,0.023146,0.24069,8.4075e-05
101,0.023445,0.24257,0.00018109
102,0.023531,0.2443,0.0003005
103,0.023838,0.24618,0.00018109
104,0.024063,0.24773,0.00014378
105,0.024239,0.24928,0.00025945
106,0.024396,0.25068,4.303e-05
107,0.024576,0.25183,-5.3986e-05
108,0.024752,0.253,8.7807e-05
109,0.025051,0.25394,2.0642e-05
110,0.025179,0.25475,4.6761e-05
111,0.025295,0.25563,0.00021094
112,0.025403,0.25641,3.1836e-05
113,0.025459,0.25723,-0.00010249
114,0.025793,0.25819,2.8104e-05
115,0.025882,0.25912,4.6761e-05
116,0.026096,0.26022,3.9299e-05
117,0.026283,0.26123,8.7807e-05
118,0.026399,0.26196,5.7956e-05
119,0.026642,0.26304,1.9846e-06
120,0.026676,0.26396,-6.5181e-05
121,0.026972,0.26446,-0.00013608
122,0.027208,0.26506,-6.1449e-05
123,0.027163,0.2653,-0.0001622
124,0.027185,0.26552,-0.00010623
125,0.027234,0.26566,8.4075e-05
126,0.027365,0.26537,-0.00015473
127,0.027444,0.2653,-0.0001622
128,0.02735,0.26496,-5.7718e-05
129,0.027335,0.26419,-0.00010249
130,0.027301,0.26339,-0.00010249
131,0.027193,0.26244,-5.3986e-05
132,0.027065,0.26113,1.3179e-05
133,0.026991,0.25957,-0.00015847
134,0.026882,0.25773,-5.3986e-05
135,0.026635,0.2556,0.0001102
