,0,1,2
0,-0.027078,-0.25921,-0.00028906
1,-0.02734,-0.26038,-7.2643e-05
2,-0.027393,-0.26137,-0.00011369
3,-0.027655,-0.2625,-0.00022936
4,-0.027947,-0.26344,-0.0002219
5,-0.027861,-0.26445,-0.00018085
6,-0.028104,-0.2654,-0.00012115
7,-0.028381,-0.26616,-0.00017712
8,-0.02825,-0.26723,-0.00011742
9,-0.028579,-0.2683,-0.00030772
10,-0.028886,-0.26931,-0.00032638
11,-0.028886,-0.27037,-5.3986e-05
12,-0.029074,-0.27148,-0.00016966
13,-0.02922,-0.27262,-5.7718e-05
14,-0.029407,-0.27372,1.3179e-05
15,-0.029706,-0.27439,-0.00026294
16,-0.029834,-0.2751,-0.00020697
17,-0.029995,-0.27574,-0.00014354
18,-0.030043,-0.27605,-0.00013235
19,-0.030025,-0.27651,-0.00016593
20,-0.030313,-0.27646,-0.0001622
21,-0.030129,-0.27616,-4.2792e-05
22,-0.030144,-0.27592,-0.00018832
23,-0.030496,-0.27531,-0.0003413
24,-0.030219,-0.27451,-0.00030399
25,-0.030171,-0.27336,-4.2792e-05
26,-0.030028,-0.27178,2.8104e-05
27,-0.029938,-0.27015,-0.00025175
28,-0.029916,-0.26836,-0.00031518
29,-0.029474,-0.26614,-0.00024056
30,-0.029339,-0.26355,-0.00016966
31,-0.028961,-0.26071,-9.8763e-05
32,-0.028624,-0.25791,-0.00023682
33,-0.028463,-0.25476,-0.00025921
34,-0.027924,-0.25121,-6.5181e-05
35,-0.02746,-0.24751,-0.00014727
36,-0.027217,-0.24356,-0.00029653
37,-0.026756,-0.23957,-0.00021444
38,-0.02609,-0.23518,-2.7867e-05
39,-0.025794,-0.23054,-6.8912e-05
40,-0.025326,-0.22586,-0.00020697
41,-0.024634,-0.2208,-0.000151
42,-0.024207,-0.21569,-0.00035623
43,-0.023645,-0.21032,-0.00037116
44,-0.023031,-0.20469,-0.00016593
45,-0.022406,-0.19909,-0.00026294
46,-0.021725,-0.1932,-0.00024429
47,-0.021115,-0.18706,-0.00021817
48,-0.020396,-0.18086,-0.00013981
49,-0.019793,-0.17448,-4.2792e-05
50,-0.019194,-0.16785,-9.5032e-05
51,-0.018374,-0.16141,-8.3838e-05
52,-0.017693,-0.15478,-6.5181e-05
53,-0.016933,-0.14799,-0.00023682
54,-0.016237,-0.14132,-0.00028533
55,-0.015537,-0.13441,-8.7569e-05
56,-0.014803,-0.12771,-0.00024802
57,-0.014361,-0.12061,-0.00036742
58,-0.013474,-0.11368,-0.00017712
59,-0.012561,-0.1071,-0.00020324
60,-0.012115,-0.10021,-0.0002219
61,-0.011318,-0.093699,-9.13e-05
62,-0.010591,-0.087007,-0.00018832
63,-0.010168,-0.080661,-0.00027787
64,-0.0094459,-0.074645,-0.00022936
65,-0.0087721,-0.068363,-0.00024802
66,-0.0081843,-0.062332,-0.00021444
67,-0.0075367,-0.056342,-0.00021071
68,-0.0069527,-0.050411,-9.5032e-05
69,-0.0063986,-0.0446,-2.7867e-05
70,-0.0057398,-0.03895,-0.00023682
71,-0.0050547,-0.033191,-0.00025175
72,-0.0045568,-0.027418,-0.00011742
73,-0.0040888,-0.022063,-0.00028906
74,-0.0036246,-0.016521,-0.00035996
75,-0.0030519,-0.010979,-0.00012488
76,-0.0025577,-0.0055384,-0.00022563
77,-0.0019849,0.00024263,-0.00031145
78,-0.0014384,0.0056126,-0.00013981
79,-0.0010415,0.011039,-0.00018832
80,-0.0003078,0.016846,-0.00022563
81,0.00020882,0.022294,-0.00024056
82,0.0006281,0.028053,-0.00028906
83,0.0012832,0.033927,-0.00018832
84,0.0019271,0.039484,-8.3838e-05
85,0.0024887,0.045384,-0.00014727
86,0.003054,0.051349,-0.00018459
87,0.0036567,0.057249,-0.00014354
88,0.0044204,0.06343,-0.00021817
89,0.005098,0.0697,-0.00018459
90,0.0055285,0.076042,-0.00012115
91,0.0062585,0.082469,-0.00014727
92,0.006981,0.089286,-8.3838e-05
93,0.0077409,0.096356,-0.00020697
94,0.0084822,0.1034,-0.00034877
95,0.0090287,0.11053,-0.00014354
96,0.009931,0.11777,-8.7569e-05
97,0.010695,0.12531,-9.13e-05
98,0.011316,0.13257,-5.0255e-05
99,0.012166,0.13982,-0.00019951
100,0.012799,0.14715,-0.00025175
101,0.013469,0.15416,-0.00018459
102,0.014244,0.16117,-0.00012861
103,0.014861,0.16788,-0.00020324
104,0.015778,0.17453,-0.00019205
105,0.016527,0.18108,-0.00013608
