,0,1,2
0,0.021663,0.20899,-0.00019951
1,0.021136,0.20353,-0.00018832
2,0.020593,0.19782,-0.00021817
3,0.019653,0.19192,-0.00021071
4,0.019107,0.18595,-0.00022936
5,0.018515,0.17971,-0.00033011
6,0.017572,0.17325,-0.00027414
7,0.017111,0.16662,-0.00023682
8,0.016411,0.15995,-0.00021817
9,0.015632,0.1532,-0.00012861
10,0.015,0.14642,-0.00016966
11,0.014266,0.13961,-0.00019205
12,0.013502,0.1327,-0.00021071
13,0.012802,0.12588,-0.00016593
14,0.012185,0.11889,-2.0404e-05
15,0.011507,0.11193,-0.00010623
16,0.010844,0.10516,-0.00021444
17,0.0099609,0.098463,-0.00024429
18,0.0093395,0.09192,-0.00017712
19,0.0087667,0.085332,-0.00017339
20,0.0080255,0.079144,-0.00030399
21,0.00755,0.073008,-0.0001622
22,0.0068238,0.066718,-0.00010996
23,0.0061574,0.060747,-0.00018832
24,0.0055397,0.054757,-8.3838e-05
25,0.0048434,0.048897,-0.00012488
26,0.0043455,0.043176,-0.00019951
27,0.0037802,0.037391,-0.00022936
28,0.0032973,0.031775,-0.00021071
29,0.0027021,0.026195,-0.00018085
30,0.0020881,0.020639,-0.00031518
31,0.0016875,0.015265,-0.00028906
32,0.0011223,0.009981,-0.0001622
33,0.00050456,0.004484,-0.00012115
34,4.4098e-05,-0.00099055,-0.00010996
35,-0.00042011,-0.0063792,-0.00023682
36,-0.0010116,-0.011977,-0.0002219
37,-0.0015507,-0.017429,-3.5329e-05
38,-0.0020411,-0.02296,-0.00012488
39,-0.0026288,-0.02861,-0.00026294
40,-0.0032241,-0.034167,-0.00017339
41,-0.0037407,-0.039888,-0.00024802
42,-0.0043621,-0.045714,-0.00027414
43,-0.0049798,-0.051573,-0.00012115
44,-0.0054365,-0.057556,-0.00024429
45,-0.0061216,-0.063643,-0.00026294
46,-0.0067917,-0.069862,-0.0001622
47,-0.0073308,-0.076371,-0.00016966
48,-0.0079747,-0.082784,-0.00019578
49,-0.0086373,-0.089454,-0.00025548
50,-0.0094347,-0.096334,-9.5032e-05
51,-0.010217,-0.10318,-0.00010623
52,-0.010898,-0.11055,-0.00022563
53,-0.011606,-0.11793,-0.00029653
54,-0.012343,-0.12531,-0.00035996
55,-0.013283,-0.13259,-0.00013981
56,-0.014028,-0.13981,-0.00016966
57,-0.014556,-0.14715,-0.00018085
58,-0.015424,-0.15422,-5.7718e-05
59,-0.016117,-0.16107,-4.6524e-05
60,-0.016821,-0.16777,-4.6524e-05
61,-0.017712,-0.17451,-0.00012115
62,-0.018142,-0.18084,-5.7718e-05
63,-0.018786,-0.18686,-0.00016593
64,-0.01958,-0.19291,-0.00026668
65,-0.02019,-0.1985,-0.00022936
66,-0.02083,-0.20399,-0.00018085
67,-0.021227,-0.20925,-5.0255e-05
68,-0.021721,-0.21377,-0.000151
69,-0.022212,-0.21821,-0.00025175
70,-0.022728,-0.22253,-0.0002928
71,-0.023133,-0.22623,-0.00031892
72,-0.023417,-0.2297,-0.00025921
73,-0.023821,-0.23281,-0.00021817
74,-0.023997,-0.23584,-0.00012488
75,-0.024409,-0.23859,-0.0001622
76,-0.024724,-0.24073,-0.00018832
77,-0.025072,-0.24296,-0.00012488
78,-0.025405,-0.2449,-0.00024429
79,-0.025457,-0.24665,-0.0002928
80,-0.025858,-0.24846,-0.00026668
81,-0.026015,-0.25006,-0.00021071
82,-0.026097,-0.25143,-0.000151
83,-0.026243,-0.2528,-0.00024056
84,-0.026491,-0.25418,-0.00027041
85,-0.02685,-0.25529,-0.00020697
86,-0.026824,-0.25649,-0.00022936
87,-0.026895,-0.25767,-0.00042713
88,-0.027251,-0.25883,-0.00033757
89,-0.027408,-0.25982,-0.00013235
90,-0.027456,-0.26063,-0.00030772
91,-0.027711,-0.26175,-0.00030399
92,-0.027864,-0.26282,-0.00012488
