,0,1,2
0,-0.022612,-0.22013,-0.00044951
1,-0.022994,-0.22362,-0.00044578
2,-0.023357,-0.22675,-0.00049429
3,-0.023649,-0.2296,-0.00049802
4,-0.02396,-0.23244,-0.00051668
5,-0.024375,-0.23489,-0.00037116
6,-0.024667,-0.23728,-0.00065101
7,-0.024862,-0.23941,-0.00065101
8,-0.025132,-0.24133,-0.00021071
9,-0.025315,-0.24324,-0.00043832
10,-0.025603,-0.24502,-0.0004719
11,-0.025794,-0.24683,-0.00025175
12,-0.025985,-0.2482,-0.0003525
13,-0.02603,-0.24941,-0.00036369
14,-0.026161,-0.25085,-0.00023682
15,-0.026659,-0.25211,-0.00032638
16,-0.026711,-0.25314,-0.00037489
17,-0.02688,-0.25426,-0.00030772
18,-0.026977,-0.25529,-0.00021817
19,-0.026846,-0.25612,-0.00016966
20,-0.02731,-0.25702,-0.00037489
21,-0.027569,-0.25789,-0.00033384
22,-0.027632,-0.25876,-0.00025921
23,-0.027722,-0.25964,-0.00023309
24,-0.027805,-0.26059,-0.00018085
25,-0.028179,-0.26159,-0.0002816
26,-0.028213,-0.2625,-0.00026294
27,-0.028269,-0.26331,-0.00027787
28,-0.028523,-0.26419,-0.00024429
29,-0.028475,-0.26491,-0.00023309
30,-0.028639,-0.26518,-0.00012861
31,-0.028834,-0.26553,-0.00013608
32,-0.02898,-0.26584,-0.00030026
33,-0.029197,-0.26595,-0.00018085
34,-0.029085,-0.2659,-5.7718e-05
35,-0.029152,-0.26548,-9.13e-05
36,-0.029197,-0.26499,-0.00016966
37,-0.028984,-0.26449,-0.00011742
38,-0.029122,-0.26366,-0.00012861
39,-0.02901,-0.26256,-0.00012861
40,-0.02883,-0.26149,-0.00025921
41,-0.02886,-0.26006,-0.00015847
42,-0.028587,-0.25814,3.5567e-05
43,-0.028396,-0.25616,-0.00024429
44,-0.028261,-0.25374,-9.13e-05
45,-0.027913,-0.25114,-0.00012115
46,-0.027625,-0.24851,-0.00012861
47,-0.027411,-0.24555,-9.2096e-06
48,-0.026973,-0.24257,-0.00027414
49,-0.026592,-0.23927,-9.13e-05
50,-0.026341,-0.23586,-0.00014727
51,-0.025843,-0.23225,-0.00010996
52,-0.025379,-0.2283,2.4373e-05
53,-0.025061,-0.22433,-0.00010996
54,-0.024458,-0.21991,-5.7718e-05
55,-0.023896,-0.21532,-0.0001622
56,-0.023541,-0.21044,1.691e-05
57,-0.022923,-0.20534,1.691e-05
58,-0.022331,-0.20035,-8.3838e-05
59,-0.021804,-0.19476,7.2881e-05
60,-0.021156,-0.18885,-3.9061e-05
61,-0.020508,-0.18303,5.716e-06
62,-0.019782,-0.17698,4.303e-05
63,-0.019071,-0.17075,-1.2941e-05
64,-0.018427,-0.16439,3.5567e-05
65,-0.017839,-0.15787,0.00014005
66,-0.017139,-0.1513,0.00016243
67,-0.016319,-0.14453,6.1687e-05
68,-0.015765,-0.13776,1.3179e-05
69,-0.015125,-0.13112,-3.5329e-05
70,-0.014331,-0.12423,3.9299e-05
71,-0.013672,-0.11741,-1.6672e-05
72,-0.012987,-0.11071,-6.1449e-05
73,-0.012276,-0.10415,5.4224e-05
74,-0.011475,-0.097746,-5.4782e-06
75,-0.010857,-0.091091,1.3179e-05
76,-0.010225,-0.084802,3.9299e-05
77,-0.0094909,-0.078759,3.1836e-05
78,-0.0088507,-0.072549,5.4224e-05
79,-0.0083041,-0.066502,-1.2941e-05
80,-0.0078362,-0.060531,4.6761e-05
81,-0.0071623,-0.05463,6.1687e-05
82,-0.0065297,-0.04883,-7.2643e-05
83,-0.006028,-0.043098,-2.7867e-05
84,-0.0055189,-0.037586,-5.7718e-05
85,-0.0048413,-0.03222,-0.00024056
86,-0.0042423,-0.026727,-3.9061e-05
87,-0.0038043,-0.021398,8.7807e-05
88,-0.0033738,-0.016166,-8.7569e-05
89,-0.0029321,-0.010961,-8.7569e-05
90,-0.002262,-0.005998,-4.2792e-05
91,-0.0018651,-0.00067665,6.915e-05
92,-0.0014721,0.0046783,0.00010273
93,-0.00088806,0.0097942,1.9846e-06
94,-0.00034149,0.015216,-3.5329e-05
95,0.00025374,0.020792,-9.5032e-05
96,0.00066928,0.026143,-6.1449e-05
97,0.0013019,0.031524,0.00017363
98,0.0018373,0.037178,0.00018482
99,0.0022641,0.042671,-5.3986e-05
100,0.0029679,0.048322,3.9299e-05
101,0.0034358,0.054166,7.6613e-05
102,0.0040797,0.060212,1.3179e-05
103,0.0046038,0.066423,2.8104e-05
104,0.0050456,0.072611,-9.8763e-05
105,0.005974,0.079017,-1.7468e-06
106,0.0066104,0.085489,7.2881e-05
107,0.0071719,0.092264,-7.6375e-05
108,0.0079169,0.098908,-0.00012861
109,0.0085496,0.10578,0.00010646
110,0.0092683,0.11288,9.9001e-05
111,0.010054,0.11972,-1.6672e-05
112,0.010878,0.12682,0.00018855
113,0.011627,0.13388,5.0493e-05
114,0.012316,0.14095,-6.8912e-05
115,0.012967,0.14781,-3.9061e-05
116,0.013611,0.15467,-2.4135e-05
117,0.014562,0.16162,-3.1598e-05
118,0.015232,0.16821,-9.8763e-05
119,0.015741,0.17455,2.8104e-05
120,0.016467,0.18066,1.3179e-05
121,0.017014,0.18674,-0.00012115
122,0.017766,0.19254,-8.7569e-05
123,0.018384,0.19788,8.7807e-05
124,0.018833,0.20279,6.5418e-05
125,0.019526,0.20762,0.00020721
126,0.019923,0.21217,0.00035274
127,0.020323,0.21628,0.00015497
128,0.0209,0.22008,0.00043483
129,0.021274,0.22331,0.00050945
130,0.021585,0.22649,0.00026691
131,0.02191,0.22939,0.00026691
132,0.022356,0.23201,0.00016243
133,0.022603,0.23461,0.0002296
134,0.02267,0.23694,0.00025572
135,0.023052,0.23924,0.00024453
136,0.023202,0.24126,0.00020348
137,0.023329,0.24308,0.00010646
138,0.023692,0.24486,0.00018482
139,0.023876,0.24656,9.1538e-05
140,0.024187,0.24816,3.9299e-05
141,0.024452,0.24961,8.7807e-05
142,0.024606,0.25095,0.00013631
143,0.024819,0.25212,0.00024453
144,0.024962,0.25341,0.00012512
145,0.025104,0.25454,5.7956e-05
146,0.025283,0.25551,0.00014751
147,0.025407,0.25638,5.4224e-05
148,0.025561,0.25723,2.0642e-05
149,0.025718,0.25849,4.303e-05
150,0.025826,0.25934,-5.4782e-06
151,0.025991,0.26011,7.6613e-05
152,0.026253,0.2613,0.00015124
153,0.026493,0.26218,0.00021467
154,0.026489,0.26279,8.4075e-05
155,0.02671,0.2636,-1.7468e-06
156,0.026792,0.26448,0.00011766
157,0.026845,0.26501,-6.8912e-05
158,0.027245,0.26557,-9.5032e-05
159,0.0272,0.26586,9.1538e-05
160,0.027193,0.266,7.6613e-05
161,0.027305,0.26618,1.9846e-06
162,0.027283,0.26588,1.691e-05
163,0.027459,0.26562,3.1836e-05
164,0.027518,0.26502,-4.2792e-05
165,0.027298,0.26434,3.9299e-05
166,0.027181,0.2637,9.4474e-06
167,0.027152,0.26246,9.4474e-06
168,0.027043,0.26131,9.1538e-05
169,0.026927,0.25974,-0.00013608
170,0.02671,0.25763,-0.00013235
171,0.026646,0.25557,-0.00014727
172,0.02644,0.25316,-0.00018085
173,0.025995,0.25069,-8.3838e-05
174,0.02577,0.24797,-0.00017712
175,0.025534,0.24485,2.0642e-05
176,0.025063,0.24179,-5.4782e-06
177,0.024692,0.23869,-9.13e-05
178,0.024389,0.23539,2.4373e-05
179,0.023947,0.23165,-0.00018085
180,0.023516,0.22767,-0.00014354
181,0.023075,0.22365,-0.00019951
182,0.022678,0.21948,-0.00021444
183,0.02224,0.21502,-0.00019951
184,0.021645,0.21016,-0.00045325
185,0.021087,0.20507,-0.00019578
186,0.020596,0.19965,-0.00010623
187,0.02002,0.19427,-0.00022563
188,0.019305,0.18875,-0.00015847
189,0.018725,0.18273,-0.00019578
190,0.01807,0.17659,-0.00017339
191,0.017276,0.17048,-0.00033757
192,0.016793,0.16423,-0.00023682
193,0.016164,0.15772,-0.00010249
194,0.015367,0.1512,-0.00024056
195,0.014749,0.14457,-0.0002219
196,0.013985,0.13768,-0.00015473
197,0.013195,0.13087,-0.00019578
198,0.012413,0.12411,-0.00031892
199,0.01172,0.11732,-0.00017712
200,0.011155,0.11068,-0.00018832
201,0.010395,0.10398,-0.00017712
202,0.00977,0.097305,-7.6375e-05
203,0.0091935,0.091016,-0.00025175
204,0.0085121,0.084596,-0.00024802
205,0.0077484,0.078108,-0.0001622
206,0.006951,0.072002,-5.3986e-05
207,0.0064719,0.066001,-0.00013235
208,0.0059403,0.060153,-0.00017339
209,0.0053563,0.054428,-2.4135e-05
210,0.0047947,0.048568,-5.0255e-05
211,0.0041471,0.042888,-0.00018832
212,0.0035107,0.037324,-0.00025921
213,0.0030203,0.031752,-0.00014354
214,0.0026047,0.026442,-0.00014727
215,0.0018897,0.021095,-0.00024056
216,0.0014667,0.015848,-0.00022936
217,0.0010474,0.010777,-0.00019951
218,0.00038851,0.0055416,-0.00024429
219,-2.3286e-05,0.00038089,-0.00020697
220,-0.00056985,-0.0048994,-0.00015847
221,-0.00099288,-0.01009,-0.00024429
222,-0.001487,-0.01531,-0.00022563
223,-0.0022021,-0.020856,-0.00014354
224,-0.0025764,-0.026196,-0.000151
225,-0.0030818,-0.031644,-0.00029653
226,-0.0036696,-0.037227,-0.00012488
227,-0.0040739,-0.042803,-2.0404e-05
228,-0.0045718,-0.048345,-0.00021817
229,-0.0050772,-0.053946,-0.0001622
230,-0.0057285,-0.059783,-0.00012115
231,-0.006466,-0.0658,-8.0106e-05
232,-0.0071249,-0.072007,-0.000151
233,-0.0077538,-0.07824,-0.00025175
234,-0.0084202,-0.084652,-0.00021817
235,-0.0090079,-0.091192,-0.00015847
236,-0.009577,-0.097959,-4.2792e-05
237,-0.01046,-0.10481,-0.00018459
238,-0.011146,-0.11159,-0.00022563
239,-0.011628,-0.11849,-3.9061e-05
240,-0.012381,-0.12539,-5.3986e-05
