,0,1,2
0,0.0068649,0.065538,-0.00026668
1,0.0062473,0.059342,-0.00025548
2,0.0056333,0.053243,-0.00011742
3,0.0050081,0.047182,-0.00017339
4,0.0042856,0.04124,-0.00012488
5,0.003739,0.03531,-0.00013981
6,0.0032935,0.02966,-8.0106e-05
7,0.0027058,0.02408,-9.13e-05
8,0.0021218,0.018587,-0.00026668
9,0.0016726,0.013027,-5.7718e-05
10,0.0012271,0.0073054,-0.00013608
11,0.00066179,0.0017337,-0.0002816
12,2.1637e-05,-0.003726,-0.00023682
13,-0.00059231,-0.0092267,-0.00019578
14,-0.0010153,-0.014795,-3.5329e-05
15,-0.0015207,-0.020404,-0.00019205
16,-0.0020972,-0.026032,-0.00019578
17,-0.0025427,-0.031644,-0.00028906
18,-0.0032053,-0.03753,-0.00039354
19,-0.0038755,-0.043494,-5.3986e-05
20,-0.0043771,-0.049256,-6.1449e-05
21,-0.0050247,-0.05528,-0.00018459
22,-0.0056874,-0.061562,-0.0002928
23,-0.0063125,-0.068117,-0.00021817
24,-0.0070051,-0.074794,-0.00013608
25,-0.0077725,-0.081356,-0.00021444
26,-0.0083565,-0.08827,-5.0255e-05
27,-0.0090079,-0.09531,-0.00028533
28,-0.0098765,-0.1025,-0.00030772
29,-0.010483,-0.10993,-0.00011369
30,-0.011336,-0.11717,-0.00025175
31,-0.012231,-0.12467,-0.00015473
32,-0.012841,-0.13232,-0.00016593
33,-0.013725,-0.13993,-0.00022563
34,-0.01459,-0.14751,-0.00013608
35,-0.015234,-0.15487,-0.00017712
36,-0.01596,-0.16217,-0.00023682
37,-0.016795,-0.16926,-0.00019578
38,-0.017442,-0.1763,-0.0001622
39,-0.018236,-0.18315,-0.00021071
40,-0.018973,-0.18957,-0.00011369
41,-0.019505,-0.19588,-0.00020324
42,-0.02031,-0.20195,-0.00037489
43,-0.020849,-0.20755,-0.0002219
44,-0.021429,-0.2129,-0.00019578
45,-0.022144,-0.2181,-0.00032265
46,-0.022586,-0.22276,-0.00034504
47,-0.022998,-0.22729,-0.0002928
48,-0.023425,-0.23143,-0.0002928
49,-0.023949,-0.23506,-0.00010623
50,-0.024297,-0.23871,-7.6375e-05
51,-0.024667,-0.24205,-0.00025548
52,-0.024986,-0.24495,-0.00013608
53,-0.02521,-0.24751,-0.00037489
54,-0.025708,-0.25002,-0.00030772
55,-0.025989,-0.25231,-6.5181e-05
56,-0.02618,-0.25445,-0.0002816
57,-0.026464,-0.25661,-5.7718e-05
58,-0.026498,-0.25827,-0.00019951
59,-0.026738,-0.25981,-0.00023682
60,-0.027075,-0.26133,-3.1598e-05
61,-0.027157,-0.26267,-0.00024802
62,-0.027389,-0.26402,-0.00010996
63,-0.027535,-0.2652,-0.00015847
64,-0.027801,-0.26624,-0.00015847
65,-0.028089,-0.26724,-0.00013981
66,-0.028067,-0.26831,-0.00026294
67,-0.02837,-0.26933,-0.00018832
68,-0.028651,-0.27028,-0.00030026
69,-0.028729,-0.27115,-0.00018085
70,-0.028924,-0.27208,-0.0001622
71,-0.029029,-0.27315,-0.00026668
72,-0.029212,-0.27405,-0.00021444
73,-0.029388,-0.27494,-0.00023309
74,-0.029474,-0.27596,-0.00019205
75,-0.029796,-0.27693,-0.00027414
76,-0.029811,-0.27803,-0.00037862
77,-0.02998,-0.279,-0.00017712
78,-0.030414,-0.27952,-0.00013608
79,-0.030436,-0.28004,-0.00027787
80,-0.030624,-0.28068,-2.7867e-05
