,0,1,2
0,0.0026609,0.027724,-0.00020324
1,0.0021143,0.022365,-0.00024429
2,0.0016501,0.016797,-0.00018832
3,0.0012084,0.011692,-0.00022563
4,0.00075538,0.0066589,-0.00012861
5,0.00023128,0.0012628,-0.00013981
6,-0.00043883,-0.0038904,-0.00021817
7,-0.00090303,-0.0090623,-0.00016966
8,-0.00124,-0.014294,-0.00018085
9,-0.0017903,-0.019253,-0.00019951
10,-0.0022807,-0.024686,-0.00033384
11,-0.0028535,-0.03028,-0.00015473
12,-0.0033925,-0.035845,-0.00011742
13,-0.0038717,-0.041525,-0.00032265
14,-0.0044557,-0.047085,-3.5329e-05
15,-0.0050285,-0.052922,-8.3838e-05
16,-0.0058184,-0.058913,-0.00027787
17,-0.0062564,-0.06506,-0.00037862
18,-0.0068104,-0.071211,-0.00049429
19,-0.0075292,-0.077496,-0.00011742
20,-0.0080346,-0.084036,-3.5329e-05
21,-0.0089406,-0.090374,-0.00024056
22,-0.009532,-0.096909,-0.00029653
23,-0.010221,-0.10372,-0.00035996
24,-0.011041,-0.11065,-0.00016966
25,-0.011524,-0.11753,-0.00016593
26,-0.012418,-0.12443,-0.000151
27,-0.013216,-0.13147,-2.0404e-05
28,-0.013702,-0.1384,-0.00025548
29,-0.014387,-0.14525,-0.00021444
30,-0.015174,-0.15203,-0.00012488
31,-0.015904,-0.15866,-0.00016966
32,-0.016626,-0.16499,-7.6375e-05
33,-0.017296,-0.1714,-0.00012488
34,-0.017906,-0.17765,-0.00030026
35,-0.018434,-0.18344,-0.00026294
36,-0.019015,-0.18933,-0.00012115
37,-0.019696,-0.19482,-0.0001622
38,-0.020194,-0.1999,-9.5032e-05
39,-0.020972,-0.20505,-0.0003525
40,-0.021639,-0.20973,-0.00061743
41,-0.021987,-0.2138,-0.00043832
42,-0.022492,-0.21763,-0.00045698
43,-0.022713,-0.22115,-0.00056892
44,-0.023058,-0.22441,-0.00058384
45,-0.023376,-0.22743,-0.00046444
46,-0.023702,-0.22996,-0.00038608
