,0,1,2
0,-0.0047402,-0.049738,-0.00024429
1,-0.0052905,-0.055665,-0.00024056
2,-0.0059868,-0.061805,-0.00025548
3,-0.0065559,-0.067907,-0.00019205
4,-0.0069901,-0.073961,-0.00019578
5,-0.0077913,-0.080359,-0.00024429
6,-0.0083977,-0.086995,-0.00024429
7,-0.0090267,-0.093367,-0.00033011
8,-0.0099738,-0.10014,-0.00026294
9,-0.010606,-0.10729,-0.00027414
10,-0.011262,-0.11434,-0.00022936
11,-0.011973,-0.12171,-0.00012488
12,-0.012767,-0.12891,-0.00024802
13,-0.013598,-0.13596,-0.00019205
14,-0.014189,-0.14334,-0.00013981
15,-0.014994,-0.1506,-0.00027787
16,-0.015795,-0.15744,-0.00021817
17,-0.016432,-0.16412,-5.3986e-05
18,-0.017158,-0.17066,-0.00012115
19,-0.017854,-0.17679,-0.00012115
20,-0.018389,-0.18279,-2.0404e-05
21,-0.018977,-0.18843,-0.00019205
22,-0.01958,-0.19369,-0.0003413
23,-0.020059,-0.19899,-0.00025548
24,-0.020759,-0.20381,-0.00021071
25,-0.021328,-0.20845,-0.00040101
26,-0.021762,-0.2129,-0.00064355
27,-0.022286,-0.21674,-0.00066594
28,-0.022579,-0.22047,-0.00052414
29,-0.02305,-0.22401,-0.00049429
30,-0.023425,-0.2271,-0.00052414
31,-0.02369,-0.22989,-0.00044205
32,-0.024143,-0.23257,-0.00043086
33,-0.024278,-0.23525,-0.00057638
34,-0.024656,-0.23771,-0.00056519
35,-0.025004,-0.23984,-0.00048683
36,-0.02512,-0.24224,-0.00049056
37,-0.025521,-0.24438,-0.00034504
38,-0.025779,-0.24612,-0.00042339
39,-0.025843,-0.248,-0.00044205
40,-0.026038,-0.24949,-0.00030026
41,-0.026382,-0.251,-0.00034504
42,-0.026509,-0.2521,-0.00024802
43,-0.026565,-0.25311,-0.00036369
44,-0.026786,-0.25444,-0.00053161
45,-0.026959,-0.2553,-0.00030026
46,-0.02697,-0.25629,-0.00027787
47,-0.026951,-0.25706,-0.00038235
48,-0.027352,-0.25782,-0.00031145
49,-0.027621,-0.25889,-0.00019951
50,-0.027696,-0.25987,-0.00021071
51,-0.027842,-0.26062,-0.00046817
52,-0.027771,-0.2613,-0.0004831
53,-0.028246,-0.26233,-0.0004122
54,-0.028505,-0.26298,-0.00030026
55,-0.028347,-0.26375,-0.00022563
56,-0.028681,-0.26469,-0.00036742
57,-0.02883,-0.26533,-0.00024056
58,-0.028909,-0.26599,-0.00027787
59,-0.028898,-0.26624,-0.00033757
60,-0.029062,-0.26649,-0.00023682
61,-0.029321,-0.26676,-0.00037489
62,-0.029295,-0.26667,-0.00037862
63,-0.029351,-0.2667,-0.00030026
64,-0.029242,-0.2664,-0.0003525
65,-0.029324,-0.2657,-0.00029653
66,-0.02928,-0.26502,-0.00015847
67,-0.029096,-0.26391,-0.00020324
68,-0.029186,-0.26249,-0.00016593
69,-0.028875,-0.2611,-3.1598e-05
70,-0.028639,-0.2595,-0.00012861
71,-0.028647,-0.25743,-0.00021817
72,-0.028314,-0.2553,-0.00011742
73,-0.028052,-0.25285,-7.6375e-05
74,-0.027958,-0.25003,-0.00014354
75,-0.02764,-0.24733,-9.13e-05
76,-0.027307,-0.24424,-0.00015473
77,-0.026872,-0.24086,-0.00025548
78,-0.026389,-0.23709,-0.00015473
79,-0.025978,-0.23307,-4.6524e-05
80,-0.025528,-0.2292,-1.7468e-06
81,-0.025135,-0.22483,-1.6672e-05
82,-0.024593,-0.22006,-4.6524e-05
83,-0.023986,-0.21553,-0.00016966
84,-0.023425,-0.21072,-8.3838e-05
85,-0.022915,-0.2053,6.915e-05
86,-0.022433,-0.20005,2.4373e-05
87,-0.021848,-0.1945,2.8104e-05
88,-0.02113,-0.18853,-9.8763e-05
89,-0.020486,-0.18259,-0.00012115
90,-0.019913,-0.17635,-3.9061e-05
91,-0.019239,-0.17022,-9.5032e-05
92,-0.018524,-0.16405,-8.3838e-05
93,-0.017809,-0.15734,-4.6524e-05
94,-0.017173,-0.15078,-6.8912e-05
95,-0.016435,-0.14445,-0.00012115
96,-0.015765,-0.13783,-2.0404e-05
97,-0.015076,-0.13108,-5.7718e-05
98,-0.014313,-0.12435,-5.0255e-05
99,-0.013729,-0.11772,9.9001e-05
100,-0.013036,-0.11112,-2.0404e-05
101,-0.01231,-0.10446,-6.5181e-05
102,-0.011617,-0.097952,-8.7569e-05
103,-0.011,-0.091625,-5.3986e-05
104,-0.010423,-0.085269,1.3179e-05
105,-0.009708,-0.079084,-3.1598e-05
106,-0.009109,-0.07315,3.5567e-05
107,-0.0085624,-0.067063,-8.0106e-05
108,-0.0079073,-0.061226,-0.000151
109,-0.0073383,-0.055482,1.691e-05
110,-0.0066944,-0.049596,0.0001102
111,-0.0059644,-0.043789,0.00012885
112,-0.0055077,-0.038382,-3.1598e-05
113,-0.0050622,-0.033027,-0.00012488
114,-0.0044145,-0.027209,-0.00012115
115,-0.0038418,-0.021966,-9.13e-05
116,-0.0034375,-0.016768,-9.5032e-05
117,-0.0030631,-0.01139,-0.00020324
118,-0.0024903,-0.0061774,2.8104e-05
119,-0.0018502,-0.0007327,-2.7867e-05
120,-0.0014159,0.0043495,-0.00014354
121,-0.00088806,0.0096596,3.5567e-05
122,-0.00034149,0.015003,-8.3838e-05
123,5.5329e-05,0.020265,-2.0404e-05
124,0.00058318,0.025867,-1.6672e-05
125,0.0012495,0.031083,-0.00013608
126,0.0017587,0.036651,-1.2941e-05
127,0.0021143,0.042604,-7.2643e-05
128,0.0027582,0.048228,-6.8912e-05
129,0.0034171,0.053938,-1.7468e-06
130,0.0039562,0.059951,-0.00013235
131,0.0045626,0.065956,-0.00018832
132,0.0051653,0.072017,-0.00012861
133,0.0059141,0.078351,-9.2096e-06
134,0.006558,0.084876,0.00010273
135,0.0071345,0.091614,6.915e-05
136,0.008003,0.098471,-6.5181e-05
137,0.0086357,0.10535,-1.7468e-06
138,0.0092234,0.11236,-3.1598e-05
139,0.010178,0.11967,-0.00019578
140,0.010672,0.12699,-3.5329e-05
141,0.011473,0.13421,-5.7718e-05
142,0.012492,0.14151,-0.00012115
143,0.012978,0.14866,-0.00011369
144,0.013806,0.15547,-0.00017712
145,0.014532,0.16207,-8.3838e-05
146,0.015161,0.16858,-0.00012488
147,0.015808,0.17483,-0.00020697
148,0.016449,0.18072,-5.3986e-05
149,0.017014,0.18635,-0.00012861
150,0.017534,0.19193,-0.00037116
151,0.018231,0.19714,-7.2643e-05
152,0.018672,0.20211,4.303e-05
153,0.019384,0.20688,0.00022587
154,0.019919,0.21109,0.00055796
155,0.020203,0.21523,0.00029303
156,0.02066,0.21899,0.00023333
157,0.021068,0.22225,0.00019602
158,0.021326,0.22545,0.00020721
159,0.021615,0.22835,0.00031542
160,0.022206,0.23101,0.00029303
161,0.022371,0.23362,0.00027811
162,0.022599,0.23611,0.00015124
163,0.023026,0.23856,0.00024826
164,0.023161,0.24093,0.00025199
165,0.023438,0.24266,0.00013258
166,0.023677,0.24435,0.00021841
167,0.023928,0.24631,0.00024079
168,0.02422,0.24781,0.00014751
169,0.024299,0.24933,9.4474e-06
170,0.024441,0.25072,4.303e-05
171,0.024658,0.25177,8.4075e-05
172,0.024782,0.25287,3.5567e-05
173,0.025066,0.25389,1.9846e-06
174,0.025212,0.25476,-6.8912e-05
175,0.025343,0.25563,0.00010273
176,0.025572,0.25667,0.00015497
177,0.025662,0.25758,3.9299e-05
178,0.025927,0.25856,0.0001699
179,0.026066,0.2594,4.303e-05
180,0.026141,0.26002,-9.8763e-05
181,0.026313,0.26092,0.00013258
182,0.026474,0.26181,0.00012512
183,0.026609,0.26273,0.00010273
184,0.026654,0.26346,8.4075e-05
185,0.026919,0.26405,-9.2096e-06
186,0.02705,0.26467,-1.2941e-05
187,0.027107,0.26513,-0.00021071
188,0.027354,0.26559,-1.2941e-05
189,0.027436,0.26579,5.716e-06
190,0.027395,0.26575,-0.00015473
191,0.027376,0.26565,2.4373e-05
192,0.02744,0.26523,-6.1449e-05
193,0.027372,0.26463,-3.1598e-05
194,0.027256,0.26377,-7.6375e-05
195,0.027245,0.26272,-0.00011369
196,0.027204,0.26168,-0.00010623
197,0.027035,0.26002,-0.00017339
198,0.026785,0.25819,-9.2096e-06
199,0.026706,0.25654,-0.00013981
200,0.026579,0.2542,-0.000151
201,0.026291,0.25179,-3.1598e-05
202,0.025991,0.24934,-0.00012115
