,0,1,2
0,-0.023133,-0.20688,1.9846e-06
1,-0.02253,-0.20181,-4.6524e-05
2,-0.022002,-0.19639,-9.2096e-06
3,-0.02153,-0.19097,0.00014378
4,-0.020789,-0.18529,-6.8912e-05
5,-0.020239,-0.17941,-3.9061e-05
6,-0.019703,-0.17333,-7.2643e-05
7,-0.018782,-0.16722,-0.00015473
8,-0.018116,-0.16103,-9.5032e-05
9,-0.017517,-0.15442,-0.00012115
10,-0.016731,-0.14806,-2.0404e-05
11,-0.016177,-0.14154,1.9846e-06
12,-0.015563,-0.1347,-8.7569e-05
13,-0.014728,-0.12828,-7.2643e-05
14,-0.014017,-0.12161,-3.9061e-05
15,-0.013384,-0.11485,-0.00012488
16,-0.012725,-0.10818,1.691e-05
17,-0.012171,-0.10158,1.3179e-05
18,-0.011374,-0.095157,-0.00012115
19,-0.010618,-0.088572,-0.00011369
20,-0.010198,-0.082339,-0.00017712
21,-0.0094721,-0.076084,-7.6375e-05
22,-0.0087646,-0.069996,-0.00021444
23,-0.008248,-0.063987,-9.13e-05
24,-0.0076415,-0.05787,0.00014751
25,-0.0069789,-0.052377,-0.000151
26,-0.0063163,-0.046723,-0.00012861
27,-0.0058334,-0.041121,-3.5329e-05
28,-0.005328,-0.035508,-7.6375e-05
29,-0.004699,-0.029989,-9.13e-05
30,-0.0042274,-0.024955,-0.00015847
31,-0.003853,-0.019634,-6.1449e-05
32,-0.003239,-0.01444,-9.5032e-05
33,-0.002655,-0.0092603,-1.7468e-06
34,-0.0022732,-0.004066,0.0001102
35,-0.001794,0.0011171,1.9846e-06
36,-0.0012025,0.0063076,-4.6524e-05
37,-0.00077949,0.011319,-9.5032e-05
38,-0.0002816,0.01664,-3.5329e-05
39,0.00023128,0.021883,-0.00021444
40,0.00066928,0.026991,-7.2643e-05
41,0.001287,0.032458,0.00019602
42,0.0017849,0.037944,-0.00017712
43,0.0024026,0.043437,-0.00016593
44,0.0030802,0.049327,5.0493e-05
45,0.003608,0.055287,2.0642e-05
46,0.004031,0.06127,-6.1449e-05
47,0.00463,0.067496,-8.7569e-05
48,0.0054836,0.073867,-0.00011369
49,0.0059927,0.080268,-0.00016966
50,0.0066029,0.086688,3.1836e-05
51,0.0073778,0.093254,-8.3838e-05
52,0.0079468,0.10008,-0.00013608
53,0.0086956,0.10697,3.9299e-05
54,0.0095416,0.11373,-7.6375e-05
55,0.010287,0.12084,5.716e-06
56,0.010856,0.1279,-5.0255e-05
57,0.011511,0.13479,-0.00019951
58,0.012353,0.14185,-0.00012861
59,0.013076,0.14869,-1.6672e-05
60,0.013712,0.1555,0.00010273
61,0.014397,0.16207,3.9299e-05
62,0.015187,0.16852,-6.1449e-05
63,0.015876,0.17475,-7.6375e-05
64,0.016482,0.18088,2.8104e-05
65,0.017059,0.18685,-9.8763e-05
66,0.017587,0.19213,-0.00017339
67,0.018156,0.19763,-0.00010623
68,0.018878,0.20296,-6.5181e-05
