,0,1,2
0,0.026699,0.26593,-0.00010996
1,0.026762,0.26694,-0.00021071
2,0.027099,0.26802,-0.0001622
3,0.027234,0.26905,-0.0001622
4,0.027286,0.26987,-0.00010249
5,0.027698,0.27096,-2.7867e-05
6,0.027709,0.27179,-0.00024429
7,0.027848,0.27218,-0.00015847
8,0.027904,0.27268,-0.00020697
9,0.02799,0.27294,-0.00022936
10,0.028196,0.27289,-0.00016593
11,0.027833,0.27272,-0.00020697
12,0.027971,0.27233,-4.2792e-05
13,0.028039,0.27167,-0.00017712
14,0.027979,0.27085,-0.00031145
15,0.028031,0.26982,-5.7718e-05
16,0.027765,0.26847,-0.00012861
17,0.027706,0.26687,-0.00030399
18,0.02744,0.26494,-8.3838e-05
19,0.027316,0.26273,-0.00013608
20,0.02726,0.26052,-0.00026294
21,0.026919,0.25811,-0.00019951
22,0.026624,0.25534,-0.00019951
23,0.026276,0.25221,-0.00021071
24,0.025886,0.24884,-0.00038981
25,0.025459,0.24525,-0.00022936
26,0.02507,0.24122,-1.2941e-05
27,0.024684,0.23723,-0.00017339
28,0.024351,0.23304,-8.3838e-05
29,0.023764,0.22839,-1.2941e-05
30,0.023195,0.22372,-0.000151
31,0.022801,0.21879,-0.00018832
32,0.022161,0.21362,-0.00013981
33,0.0216,0.20821,-0.00011742
34,0.02096,0.20255,-0.00010996
35,0.020379,0.19683,-0.00015473
36,0.01972,0.19105,-0.00018459
37,0.018964,0.18507,-0.00010249
38,0.01856,0.17881,-0.00020324
39,0.017781,0.17248,-0.00022936
40,0.016868,0.16596,-0.00022563
41,0.016276,0.15941,-0.00027414
42,0.015696,0.15271,-0.00014354
43,0.015052,0.14586,-9.8763e-05
44,0.01433,0.13916,-0.00015473
45,0.013667,0.13248,-0.00030772
46,0.012866,0.12569,-0.00025175
47,0.012099,0.1187,-0.00021444
48,0.011387,0.1118,-0.00025548
49,0.010683,0.10504,-0.00019205
50,0.010152,0.098333,-0.00028533
51,0.0094518,0.091617,-0.00025921
52,0.0088678,0.085145,-0.00031518
53,0.0081977,0.078815,-0.00015847
54,0.0073292,0.072518,2.8104e-05
55,0.0068462,0.066378,-0.0001622
56,0.0062136,0.06028,-0.00024056
57,0.0054536,0.054446,-0.00023309
58,0.0049782,0.048467,-0.00012488
59,0.0044054,0.042612,-0.00028533
60,0.0038139,0.036958,-0.00034877
61,0.0033497,0.031296,-8.0106e-05
62,0.0028219,0.025904,-9.13e-05
63,0.002133,0.020399,-2.4135e-05
64,0.001579,0.015052,-7.6375e-05
65,0.0012121,0.0096895,-0.00021444
66,0.00056446,0.0041589,-0.00021444
67,-0.00011688,-0.0012708,-0.00027041
68,-0.00046878,-0.0067641,-0.00016593
69,-0.0010153,-0.012216,-0.00022563
70,-0.0016817,-0.017646,-0.00021444
71,-0.0020224,-0.023128,-0.00023309
72,-0.0024978,-0.028707,-0.00044951
73,-0.0033027,-0.034178,-0.00022563
74,-0.0039653,-0.03991,-0.00017339
75,-0.0043659,-0.045931,-0.00020324
76,-0.0048413,-0.051712,-0.0001622
77,-0.0054403,-0.057762,-0.00022936
78,-0.0060767,-0.063856,-3.1598e-05
79,-0.0067243,-0.070063,-0.00024802
80,-0.0073458,-0.07664,-0.00040847
81,-0.0079335,-0.083098,-0.00014354
82,-0.0086598,-0.089705,-0.00016593
83,-0.0093673,-0.096543,-0.00015473
84,-0.010026,-0.10359,-0.00011369
85,-0.010947,-0.11058,-0.00021444
86,-0.011613,-0.11768,-0.00021071
87,-0.012284,-0.12528,-0.00013981
88,-0.013219,-0.13265,-0.00025548
89,-0.013901,-0.13974,-0.00025175
90,-0.014601,-0.14683,-0.00010623
91,-0.015376,-0.15397,-0.00023682
92,-0.01605,-0.16103,-0.0002816
93,-0.016866,-0.16771,-0.00020697
94,-0.017555,-0.17441,-0.00027041
95,-0.018127,-0.18086,-0.00017339
96,-0.018895,-0.18703,-3.1598e-05
97,-0.019479,-0.1931,-0.00012488
98,-0.020052,-0.19882,-0.00021817
99,-0.020778,-0.20433,-0.00020697
100,-0.021242,-0.20947,-0.00018085
101,-0.021643,-0.21417,-0.00016593
102,-0.022208,-0.21861,-0.00018459
103,-0.022781,-0.22283,-0.0002219
104,-0.02323,-0.22663,-0.00027787
105,-0.023413,-0.23013,-0.00022563
106,-0.02384,-0.23346,-0.00018085
107,-0.024334,-0.23623,-0.00015847
108,-0.024484,-0.23888,-0.00018459
109,-0.024772,-0.2415,-0.00030399
110,-0.02509,-0.24367,-0.00018832
111,-0.025364,-0.24571,-0.00010996
112,-0.025585,-0.24767,-0.00018832
113,-0.025843,-0.2495,-0.00021444
114,-0.026083,-0.25106,-0.00026294
115,-0.026184,-0.25248,-0.00019205
116,-0.026285,-0.25407,-0.00013608
117,-0.026506,-0.25539,-0.00020697
118,-0.026854,-0.25665,-0.00025921
119,-0.026951,-0.25785,-0.00024429
120,-0.027112,-0.25883,-0.00015473
121,-0.027295,-0.26006,-9.5032e-05
122,-0.027438,-0.26093,-0.00020324
123,-0.027711,-0.26198,-0.00030026
124,-0.027782,-0.26317,-0.00016966
125,-0.028085,-0.26392,-0.0001622
126,-0.028261,-0.26491,-0.00011369
127,-0.028287,-0.26584,-8.3838e-05
128,-0.028572,-0.26672,-0.00032265
129,-0.028598,-0.26778,-0.0002219
130,-0.028778,-0.2688,-0.00011742
131,-0.029085,-0.2698,-0.00037116
132,-0.029317,-0.27095,-0.00030399
133,-0.029343,-0.27153,-9.5032e-05
134,-0.02931,-0.27209,-0.0001622
135,-0.029631,-0.2728,-0.00012861
136,-0.029762,-0.2729,-0.00017712
137,-0.029811,-0.27327,-0.00021444
138,-0.029774,-0.27327,-0.00018459
139,-0.029912,-0.27291,-0.00021817
140,-0.029987,-0.27273,-0.00013608
141,-0.029736,-0.27205,-0.00024056
142,-0.029856,-0.27114,-0.00023309
143,-0.029796,-0.27019,-0.00025548
144,-0.029684,-0.26889,-0.00031892
145,-0.029594,-0.26703,-0.00026294
146,-0.02925,-0.26507,-0.00019205
147,-0.029111,-0.263,-0.00011369
148,-0.028961,-0.26066,-0.00027041
149,-0.028632,-0.25798,-0.00017712
150,-0.028291,-0.25506,-0.00017339
151,-0.027995,-0.25212,-0.00030772
